,name,ownership,ope6_id,state,size,accreditor,retention,branches,online_only,religious_affil,under_investigation,most_common_degree,highest_degree,faculty_salary,instructional_expenditure_per_fte,tuition_revenue_per_fte,locale,carnegie_basic,carnegie_undergrad,carnegie_size_setting,part_time_share,age_entry,percent_dependent,first_generation,percent_black,avg_dependent_income,avg_family_income,median_family_income,ind_low_income,dep_low_income,loan_principal,federal_loan_rate,students_with_any_loans,median_debt_indep_students,pell_grant_debt,percent_pell_grant,fafsa_sent,7_yr_repayment_completion,5_year_declining_balance,relig_y_n,accred_y_n,retention_listed_y_n,fac_salary_listed_y_n,7_yr_repayment_completion_y_n,5_year_declining_balance_y_n,for_profit
6918,Bonnie Joseph Academy of Cosmetology and Barbering,3,42168,UT,31,National Accrediting Commission of Cosmetology Arts and Sciences,1.0,1,0,-2.0,0,1,1,6326,4557,12768,32.0,-2.0,-2.0,-2.0,0.9032,30,0.4752097421316015,0.4651198897441582,0.0,48748.06435154707,23921,18796.0,0.7744003783400789,0.4769168004873773,6333,0.4091,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6919,Top Nails & Hair Beauty School,3,41830,UT,40,National Accrediting Commission of Cosmetology Arts and Sciences,1.0,1,0,-2.0,0,1,1,6326,5702,7141,21.0,-2.0,-2.0,-2.0,0.625,36,0.4752097421316015,0.4651198897441582,0.025,48748.06435154707,17436,14620.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6920,Midwives College of Utah,2,42183,UT,207,Midwifery Education Accreditation Council,0.9091,1,1,-2.0,0,2,3,6326,842,5180,12.0,26.0,11.0,6.0,0.0,31,0.4752097421316015,0.4407894737,0.0435,48748.06435154707,34746,28574.0,0.7744003783400789,0.4769168004873773,4750,0.2848,0.771084337,12497.901421800947,12672.740203761756,0.740963855,0.37951807229999995,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,0
6921,Medspa Academies,3,42103,UT,140,National Accrediting Commission of Cosmetology Arts and Sciences,0.9,1,0,-2.0,0,1,1,6326,6524,9737,21.0,-2.0,-2.0,-2.0,0.0214,27,0.3265306122,0.44508670520000004,0.0,50860.0,39444,26930.0,0.6287878788,0.421875,9500,0.4541,0.9132653059999999,12125.0,11949.0,0.668367347,0.3520408163,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6922,Stevens-Henager College,2,3674,UT,157,Accrediting Commission of Career Schools and Colleges,0.7143,7,0,-2.0,0,2,3,4491,4303,14056,13.0,14.0,10.0,6.0,0.0,31,0.1539778358,0.5539303128,0.0064,29810.0,20335,13960.0,0.8029818956,0.6459918081,9500,0.8797,0.9023335440000001,9500.0,9500.0,0.882151545,0.37625011259999996,0.6666666667,0.26196553920000004,0,1,1,1,1,1,0
6925,Paul Mitchell the School-Ogden,3,25568,UT,125,National Accrediting Commission of Cosmetology Arts and Sciences,0.9,3,0,-2.0,0,1,1,6326,2844,6675,13.0,-2.0,-2.0,-2.0,0.336,25,0.3868092692,0.5,0.024,54292.0,29928,16961.0,0.8459302326,0.4700460829,9500,0.6022,0.864527629,10029.5,9500.0,0.8057041,0.3368983957,0.8139534884,0.5261324042000001,0,1,1,0,1,1,1
6926,Rocky Mountain University of Health Professions,3,41932,UT,2587,Northwest Commission on Colleges and Universities,0.7037229823917844,1,0,-2.0,0,4,4,8447,6321,18009,12.0,26.0,0.0,18.0,0.2329148111819521,25,0.4752097421316015,0.4651198897441582,0.18488612876935612,48748.06435154707,37370,27203.44842007435,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,0,1,0,0,1
6927,The Barber School,3,41927,UT,187,National Accrediting Commission of Cosmetology Arts and Sciences,0.8667,1,0,-2.0,0,1,1,6326,1254,8592,21.0,-2.0,-2.0,-2.0,0.4171,29,0.24691358019999998,0.5555555556,0.0374,52313.0,31680,21669.0,0.6803278689,0.4,5500,0.45,0.87654321,8572.0,5500.0,0.7654320990000001,0.20987654320000002,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6928,Taylor Andrews Academy-St George,3,41842,UT,109,National Accrediting Commission of Cosmetology Arts and Sciences,0.8684,1,0,-2.0,0,1,1,6326,1640,6345,13.0,-2.0,-2.0,-2.0,0.3761,24,0.48818897640000003,0.48695652170000003,0.0092,46420.0,35001,24620.0,0.7076923076999999,0.41935483869999995,7474,0.4645,0.8740157479999999,9500.0,7000.0,0.8267716540000001,0.3464566929,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6929,Mandalyn Academy,3,41619,UT,63,National Accrediting Commission of Cosmetology Arts and Sciences,1.0,1,0,-2.0,0,1,1,6326,6290,9788,21.0,-2.0,-2.0,-2.0,0.4762,26,0.2405063291,0.4651198897441582,0.0159,70300.0,31592,20206.0,0.7744003783400789,0.4769168004873773,9889,0.64,0.7794312090373222,10339.0,12672.740203761756,0.7848101270000001,0.3670886076,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6930,Acaydia School of Aesthetics,3,41655,UT,22,National Accrediting Commission of Cosmetology Arts and Sciences,1.0,1,0,-2.0,0,1,1,6326,3960,5175,12.0,-2.0,-2.0,-2.0,0.2727,24,0.3962264151,0.4651198897441582,0.0,55887.0,32604,20665.0,0.7744003783400789,0.4769168004873773,6333,0.4857,0.79245283,12497.901421800947,12672.740203761756,0.773584906,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6931,Taylor Andrews Academy of Hair Design-West Jordan,3,41732,UT,126,National Accrediting Commission of Cosmetology Arts and Sciences,0.8235,2,0,-2.0,0,1,1,6326,1888,7219,21.0,-2.0,-2.0,-2.0,0.24600000000000002,23,0.46296296299999995,0.42323651450000005,0.0079,65539.0,41971,30045.0,0.7172413793000001,0.272,10556,0.6476,0.922222222,12201.0,10556.0,0.7222222220000001,0.3555555556,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6932,Independence University,2,3674,UT,4241,Accrediting Commission of Career Schools and Colleges,0.1964,7,0,-2.0,0,2,4,2580,1954,11218,21.0,26.0,10.0,12.0,0.0,31,0.1539778358,0.5539303128,0.2516,29810.0,20335,13960.0,0.8029818956,0.6459918081,9500,0.7527,0.9023335440000001,9500.0,9500.0,0.882151545,0.37625011259999996,0.6666666667,0.26196553920000004,0,1,1,1,1,1,0
6933,Utah County Campus,3,41455,UT,2587,National Accrediting Commission of Cosmetology Arts and Sciences,0.7037229823917844,2,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,27,0.3571428571,0.4651198897441582,0.18488612876935612,72883.0,40920,26295.0,0.7160493827,0.28888888890000003,7667,0.5183137293405335,0.904761905,9609.5,7667.0,0.761904762,0.34920634920000004,0.6995418344619443,0.7027027026999999,0,1,0,0,0,1,1
6934,Avalon School of Cosmetology-Layton,3,10858,UT,165,National Accrediting Commission of Cosmetology Arts and Sciences,0.8596,3,0,-2.0,0,1,1,6326,4818,8837,21.0,-2.0,-2.0,-2.0,0.6303,24,0.47818648420000004,0.4927835052,0.0545,49022.0,33389,21506.0,0.7885245902,0.4615384615,9555,0.7992,0.9272882809999999,9412.0,9500.0,0.784431138,0.369546621,0.6818181818000001,0.3522012579,0,1,1,0,1,1,1
6936,Broadview Entertainment Arts University,3,11166,UT,125,Accrediting Council for Independent Colleges and Schools,0.7778,5,0,-2.0,0,3,3,3625,8011,17664,21.0,30.0,11.0,6.0,0.2,27,0.3060941828,0.43730407520000003,0.032,53183.0,33065,21690.0,0.7165668663,0.3846153846,12833,0.8146,0.907202216,13000.0,13000.0,0.806094183,0.36426592799999996,0.6594594595000001,0.43171806170000004,0,1,1,1,1,1,1
6937,Renaissance Academie,3,41530,UT,76,National Accrediting Commission of Cosmetology Arts and Sciences,0.7,1,0,-2.0,0,1,1,6326,3406,6961,12.0,-2.0,-2.0,-2.0,0.7105,25,0.3717948718,0.4651198897441582,0.0,90653.0,44849,21841.0,0.7755102040999999,0.3448275862,10556,0.6738,0.7794312090373222,13206.0,12988.0,0.794871795,0.34615384619999995,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6938,American Beauty Academy,3,41699,UT,37,National Accrediting Commission of Cosmetology Arts and Sciences,1.0,1,0,-2.0,0,1,1,6326,4696,8230,21.0,-2.0,-2.0,-2.0,0.4054,25,0.3333333333,0.4651198897441582,0.0,45174.0,31031,18440.0,0.7744003783400789,0.4769168004873773,9321,1.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6939,Fortis College-Salt Lake City,3,9412,UT,371,Accrediting Commission of Career Schools and Colleges,0.7143,3,0,-2.0,0,2,2,5202,6532,10952,21.0,10.0,4.0,1.0,0.0,30,0.197119712,0.5396270396,0.0216,41212.0,24636,17094.0,0.7791479820999999,0.5525114154999999,11493,0.7748,0.9117911790000001,11775.5,11250.5,0.870387039,0.303330333,0.48167539270000004,0.29826589600000003,0,1,1,1,1,1,1
6940,Skin Science Institute,3,41455,UT,97,National Accrediting Commission of Cosmetology Arts and Sciences,1.0,2,0,-2.0,0,1,1,6326,2938,17176,12.0,-2.0,-2.0,-2.0,0.5876,27,0.3571428571,0.4651198897441582,0.0,72883.0,40920,26295.0,0.7160493827,0.28888888890000003,7667,0.0,0.904761905,9609.5,7667.0,0.761904762,0.34920634920000004,0.6995418344619443,0.7027027026999999,0,1,1,0,0,1,1
6941,Argosy University-Salt Lake City,3,21799,UT,95,Western Association of Schools and Colleges Senior Colleges and University Commission,0.7037229823917844,28,0,-2.0,0,3,4,6326,4410,13496,21.0,20.0,5.0,6.0,0.7053,29,0.2849493656,0.5099347495000001,0.0421,43001.0,24239,15149.0,0.8293993163,0.5224673203,10000,0.713,0.81049936,9500.0,10000.0,0.8380087690000001,0.3821829046,0.7241379309999999,0.3740265207,0,1,0,0,1,1,1
6943,Aveda Institute-Provo,3,40723,UT,152,National Accrediting Commission of Cosmetology Arts and Sciences,0.8046,1,0,-2.0,0,1,1,6326,6529,4187,12.0,-2.0,-2.0,-2.0,0.0,22,0.5766871165999999,0.4651198897441582,0.0,75324.0,51612,24775.0,0.768115942,0.329787234,10555,0.6894,0.8527607359999999,13000.0,10555.0,0.680981595,0.3987730061,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6944,Dixie Applied Technology College,1,41217,UT,219,Council on Occupational Education,0.7407,1,0,-2.0,0,1,1,6326,8656,2078,13.0,-2.0,-2.0,-2.0,0.5845,29,0.28901734100000004,0.4701986755,0.0091,26110.0,20058,17295.0,0.8292682926999999,0.66,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.33526011559999996,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,0
6945,The Art Institute of Salt Lake City,3,40513,UT,375,Accrediting Council for Independent Colleges and Schools,0.3684,33,0,-2.0,0,3,3,4658,5456,12117,21.0,30.0,7.0,6.0,0.2107,28,0.2955223881,0.5100738751,0.0,36770.0,22187,14678.0,0.8584311169,0.5810670811,12004,0.8562,0.8924607729999999,12667.0,12267.0,0.8761959429999999,0.37546880979999997,0.6684782609000001,0.2861313869,0,1,1,1,1,1,1
6946,Southwest Applied Technology College,1,40543,UT,202,Council on Occupational Education,0.6667,1,0,-2.0,0,1,1,6326,14319,2494,33.0,-2.0,-2.0,-2.0,0.7475,29,0.2475247525,0.36781609200000004,0.005,18882.0,17221,13563.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.3168316832,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,0
6948,Cameo College of Essential Beauty,3,39213,UT,284,National Accrediting Commission of Cosmetology Arts and Sciences,0.8148,1,0,-2.0,0,1,1,6326,3491,6474,21.0,-2.0,-2.0,-2.0,0.6232,27,0.32075471699999997,0.48,0.0106,48328.0,32462,24553.0,0.6944444444,0.4117647059,5481,0.382,0.882075472,7910.0,5147.0,0.801886793,0.3443396226,0.7142857143000001,0.6309523810000001,0,1,1,0,1,1,1
6950,Careers Unlimited,3,34633,UT,177,Accrediting Commission of Career Schools and Colleges,0.7037229823917844,1,0,-2.0,0,3,3,7722,11500,18601,13.0,26.0,10.0,6.0,0.0,24,0.3650793651,0.4651198897441582,0.0056,151735.0,79246,41363.0,0.7744003783400789,0.4769168004873773,28896,0.8182,0.7794312090373222,32896.0,32896.0,0.444444444,0.3650793651,0.6995418344619443,0.4968500596553146,0,1,0,1,0,0,1
6951,Mountainland Applied Technology College,1,34133,UT,1056,Council on Occupational Education,0.8095,1,0,-2.0,0,1,1,6326,5531,2050,21.0,-2.0,-2.0,-2.0,0.8475,28,0.2722063037,0.3427672956,0.0057,27486.0,22668,19770.0,0.7322834645999999,0.6,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.3467048711,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,0
6952,Eagle Gate College-Layton,3,21785,UT,210,Accrediting Council for Independent Colleges and Schools,0.75,3,0,-2.0,0,2,3,3831,5706,12195,21.0,23.0,5.0,6.0,0.5952,29,0.1765389082,0.5109589041,0.0476,43510.0,26119,18082.0,0.7447108604000001,0.4605263158,13000,0.8382,0.930313589,13271.0,13213.0,0.817653891,0.2961672474,0.6574468085,0.379811805,0,1,1,1,1,1,1
6953,Stevens-Henager College,2,3674,UT,111,Accrediting Commission of Career Schools and Colleges,0.6,7,0,-2.0,0,2,3,3421,5139,17451,13.0,23.0,10.0,6.0,0.0,31,0.1539778358,0.5539303128,0.009000000000000001,29810.0,20335,13960.0,0.8029818956,0.6459918081,9500,0.8027,0.9023335440000001,9500.0,9500.0,0.882151545,0.37625011259999996,0.6666666667,0.26196553920000004,0,1,1,1,1,1,0
6954,AmeriTech College-Draper,3,22708,UT,464,Accrediting Bureau of Health Education Schools,0.7037229823917844,2,0,-2.0,0,2,3,6344,9135,18516,21.0,26.0,10.0,6.0,0.0,30,0.1864831039,0.4206695779,0.1142,70000.0,36048,23156.0,0.6630769231,0.3355704698,19000,0.9691,0.961201502,20000.0,19035.0,0.712140175,0.37546933670000004,0.7887323944,0.6744186047,0,1,0,1,1,1,1
6955,Snow College-Richfield Campus,1,3679,UT,2587,Northwest Commission on Colleges and Universities,0.7037229823917844,2,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,21,0.7929292929,0.3395577396,0.18488612876935612,54816.0,46917,40330.0,0.8159645233,0.3028372901,3500,0.5183137293405335,0.45224977,4500.0,3500.0,0.7814508720000001,0.4132231405,0.6995418344619443,0.6934306568999999,0,1,0,0,0,1,0
6956,Neumont University,3,10098,UT,431,Accrediting Council for Independent Colleges and Schools,0.8116,1,0,-2.0,0,3,3,7149,2517,11536,12.0,28.0,12.0,8.0,0.0,20,0.9026217228,0.3291139241,0.0487,70370.0,66563,48726.0,0.7744003783400789,0.4769168004873773,24500,0.8238,0.7794312090373222,36350.5,26969.0,0.595505618,0.4456928839,0.8595505618000001,0.6918032787,0,1,1,1,1,1,1
6957,Nightingale College,3,38383,UT,156,Accrediting Bureau of Health Education Schools,0.7037229823917844,1,0,-2.0,0,2,2,3611,7757,16350,13.0,26.0,10.0,6.0,0.0,32,0.0805860806,0.4823529412,0.0513,87553.0,46308,35572.0,0.7744003783400789,0.4769168004873773,10500,0.9086,0.908424908,12497.901421800947,14085.5,0.6776556779999999,0.5421245421,0.6995418344619443,0.5555555556,0,1,0,1,0,1,1
6958,Skinworks School of Advanced Skincare,3,38295,UT,45,Council on Occupational Education,0.25,1,0,-2.0,0,1,1,6326,3314,11774,21.0,-2.0,-2.0,-2.0,0.0,27,0.2564102564,0.4651198897441582,0.0,37797.0,25098,20320.0,0.7744003783400789,0.4769168004873773,6340,0.7674,0.833333333,12497.901421800947,12672.740203761756,0.846153846,0.4871794872,0.6995418344619443,0.5571428571,0,1,1,0,0,1,1
6959,Healing Mountain Massage School,3,36173,UT,91,Accrediting Bureau of Health Education Schools,0.8929,1,0,-2.0,0,1,1,6326,4072,13514,12.0,-2.0,-2.0,-2.0,0.0,29,0.22463768120000002,0.408,0.0,58155.0,31446,18102.0,0.7289719626000001,0.3870967742,6877,0.42,0.869565217,9108.5,6768.0,0.6521739129999999,0.3115942029,0.6995418344619443,0.6451612903,0,1,1,0,0,1,1
6960,Stevens-Henager College,2,3674,UT,1648,Accrediting Commission of Career Schools and Colleges,0.5333,7,0,-2.0,0,2,4,2154,1036,4305,21.0,19.0,10.0,9.0,0.0,31,0.1539778358,0.5539303128,0.1104,29810.0,20335,13960.0,0.8029818956,0.6459918081,9500,0.7991,0.9023335440000001,9500.0,9500.0,0.882151545,0.37625011259999996,0.6666666667,0.26196553920000004,0,1,1,1,1,1,0
6961,Francois D College of Hair Skin and Nails,3,31082,UT,72,National Accrediting Commission of Cosmetology Arts and Sciences,0.9091,1,0,-2.0,1,1,1,6326,2703,5585,21.0,-2.0,-2.0,-2.0,0.8333,26,0.3770491803,0.4651198897441582,0.0,55956.0,35568,19790.0,0.7744003783400789,0.4769168004873773,5500,0.5044,0.7794312090373222,4750.0,4750.0,0.721311475,0.45901639340000006,0.7391304348000001,0.5280898876,0,1,1,0,1,1,1
6962,AmeriTech College-Provo,3,22708,UT,131,Accrediting Bureau of Health Education Schools,0.8125,2,0,-2.0,0,1,1,6326,5647,11445,12.0,-2.0,-2.0,-2.0,0.0,30,0.1864831039,0.4206695779,0.0153,70000.0,36048,23156.0,0.6630769231,0.3355704698,19000,0.8074,0.961201502,20000.0,19035.0,0.712140175,0.37546933670000004,0.7887323944,0.6744186047,0,1,1,0,1,1,1
6963,Bridgerland Applied Technology College,1,21154,UT,751,Council on Occupational Education,0.4667,1,0,-2.0,0,1,1,6326,7895,2325,13.0,-2.0,-2.0,-2.0,0.6525,27,0.2894736842,0.40740740740000003,0.0067,32598.0,24141,21208.0,0.7575757576000001,0.4876033058,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4497607656,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,0
6964,Brigham Young University-Provo,2,3670,UT,27163,Northwest Commission on Colleges and Universities,0.8686,1,0,94.0,0,3,4,9911,15124,5763,12.0,16.0,14.0,15.0,0.0981,21,0.7419148936,0.1545474278,0.005,73888.0,58343,46006.0,0.8862324815000001,0.2234012045,8616,0.1921,0.498723404,9787.5,9982.0,0.693191489,0.43936170210000003,0.9506939372,0.8552497452,1,1,1,1,1,1,0
6965,Paul Mitchell the School-Salt Lake City,3,25568,UT,250,National Accrediting Commission of Cosmetology Arts and Sciences,0.7879,3,0,-2.0,0,1,1,6326,4482,8814,21.0,-2.0,-2.0,-2.0,0.42,25,0.3868092692,0.5,0.024,54292.0,29928,16961.0,0.8459302326,0.4700460829,9500,0.5359,0.864527629,10029.5,9500.0,0.8057041,0.3368983957,0.8139534884,0.5261324042000001,0,1,1,0,1,1,1
6966,Eagle Gate College-Murray,3,21785,UT,218,Accrediting Council for Independent Colleges and Schools,0.75,3,0,-2.0,0,1,3,3294,3553,11163,21.0,23.0,5.0,6.0,0.5734,29,0.1765389082,0.5109589041,0.0229,43510.0,26119,18082.0,0.7447108604000001,0.4605263158,13000,0.9309999999999999,0.930313589,13271.0,13213.0,0.817653891,0.2961672474,0.6574468085,0.379811805,0,1,1,1,1,1,1
6968,Latter-day Saints Business College,2,3672,UT,2006,Northwest Commission on Colleges and Universities,0.7414,1,0,94.0,0,2,2,6019,4412,2915,12.0,4.0,3.0,2.0,0.3365,24,0.5481410867000001,0.3055837563,0.001,58835.0,40180,25476.0,0.835443038,0.332173913,3500,0.2144,0.456625358,4500.0,4025.0,0.7673975209999999,0.49475691130000005,0.9029126214000001,0.7322404372,1,1,1,1,1,1,0
6970,Ogden-Weber Applied Technology College,1,23465,UT,1595,Council on Occupational Education,0.6389,1,0,-2.0,0,1,1,6326,6058,1498,13.0,-2.0,-2.0,-2.0,0.7129,31,0.1855670103,0.45563909770000005,0.0138,29541.0,20566,16632.0,0.7911392405,0.5486111111,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.34922680409999995,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,0
6971,Snow College,1,3679,UT,3394,Northwest Commission on Colleges and Universities,0.5517,2,0,-2.0,0,2,3,5286,5841,2147,33.0,14.0,10.0,12.0,0.1261,21,0.7929292929,0.3395577396,0.0206,54816.0,46917,40330.0,0.8159645233,0.3028372901,3500,0.1466,0.45224977,4500.0,3500.0,0.7814508720000001,0.4132231405,0.6995418344619443,0.6934306568999999,0,1,1,1,0,1,0
6972,Broadview University-West Jordan,3,11166,UT,197,Accrediting Council for Independent Colleges and Schools,0.6667,5,0,-2.0,0,2,4,3940,8071,17796,21.0,26.0,7.0,6.0,0.3452,27,0.3060941828,0.43730407520000003,0.0406,53183.0,33065,21690.0,0.7165668663,0.3846153846,12833,0.8035,0.907202216,13000.0,13000.0,0.806094183,0.36426592799999996,0.6594594595000001,0.43171806170000004,0,1,1,1,1,1,1
6973,Sherman Kendall Academy-Salt Lake City,3,9433,UT,60,National Accrediting Commission of Cosmetology Arts and Sciences,0.9643,1,0,-2.0,0,1,1,6326,1379,2741,12.0,-2.0,-2.0,-2.0,0.0,25,0.38333333329999997,0.4651198897441582,0.0667,51544.0,27851,18397.0,0.7744003783400789,0.4769168004873773,4300,0.977,0.666666667,4750.0,12672.740203761756,0.833333333,0.5,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6974,Sherman Kendall Academy-Midvale,3,20788,UT,63,National Accrediting Commission of Cosmetology Arts and Sciences,0.9565,1,0,-2.0,0,1,1,6326,3500,4000,21.0,-2.0,-2.0,-2.0,0.0,25,0.4666666667,0.4651198897441582,0.0794,56037.0,34501,17323.0,0.7744003783400789,0.4769168004873773,4096,0.8333,0.688888889,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6975,Davis Applied Technology College,1,21566,UT,1780,Council on Occupational Education,0.5825,1,0,-2.0,0,1,1,6326,4986,1615,21.0,-2.0,-2.0,-2.0,0.7,29,0.17586206899999998,0.42696629210000003,0.0264,27718.0,24779,20461.0,0.7071129706999999,0.5784313725,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4017241379,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,0
6976,Dixie State University,1,3671,UT,7443,Northwest Commission on Colleges and Universities,0.5447,1,0,-2.0,0,2,3,6439,4147,4557,13.0,23.0,7.0,12.0,0.2979,23,0.6647594278,0.4045133992,0.0247,54548.0,43245,31153.0,0.7602792863,0.36228482,8000,0.3753,0.6002600779999999,14250.0,9500.0,0.7633289990000001,0.4267880364,0.8407960199,0.6071428571,0,1,1,1,1,1,0
6977,Evans Hairstyling College-Cedar City,3,25731,UT,31,National Accrediting Commission of Cosmetology Arts and Sciences,0.1667,1,0,-2.0,0,1,1,6326,6453,5874,33.0,-2.0,-2.0,-2.0,0.0,22,0.4782608696,0.4651198897441582,0.0323,45266.0,27573,19278.0,0.7744003783400789,0.4769168004873773,11443,0.1507,0.52173913,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.5172413793,0,1,1,0,0,1,1
6978,Evans Hairstyling College-St George,3,25727,UT,35,National Accrediting Commission of Cosmetology Arts and Sciences,0.8667,1,0,-2.0,0,1,1,6326,4591,9457,13.0,-2.0,-2.0,-2.0,0.0857,22,0.5217391304,0.4651198897441582,0.0571,28586.0,19076,13226.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
6979,University of Utah,1,3675,UT,22804,Northwest Commission on Colleges and Universities,0.8868,1,0,-2.0,0,3,4,8467,12899,10088,12.0,15.0,9.0,15.0,0.2584,24,0.5544982699000001,0.2934799206,0.0136,69504.0,49585,33090.0,0.7003236246,0.2893915757,12500,0.3394,0.726355248,13000.0,14500.0,0.605968858,0.47491349479999995,0.9225433526000001,0.7873772281,0,1,1,1,1,1,0
6980,Weber State University,1,3680,UT,17413,Northwest Commission on Colleges and Universities,0.5509,1,0,-2.0,0,3,4,7201,5433,4669,13.0,18.0,7.0,15.0,0.386,25,0.488238842,0.3849926435,0.018000000000000002,58393.0,43475,33552.0,0.6098998232,0.3122297715,8750,0.2561,0.604342581,10598.0,10028.0,0.7349215920000001,0.4243063932,0.9218559219,0.7325076054,0,1,1,1,1,1,0
6981,Westminster College,2,3681,UT,2188,Northwest Commission on Colleges and Universities,0.7166,1,0,-2.0,0,3,4,8317,11475,19247,12.0,18.0,15.0,10.0,0.0617,22,0.7661574618000001,0.2885085575,0.0101,89360.0,77568,58725.0,0.5628140704,0.21472392640000001,18928,0.6222,0.902467685,22954.0,21500.0,0.47121034100000003,0.6451233843,0.9363207547,0.794044665,0,1,1,1,1,1,0
6982,Southern Utah University,1,3678,UT,5514,Northwest Commission on Colleges and Universities,0.6554,1,0,-2.0,0,3,4,6339,7872,7753,33.0,18.0,13.0,12.0,0.1016,22,0.6797683078,0.34491860979999994,0.0152,62150.0,48834,37386.0,0.7868217054000001,0.2665855143,8000,0.3447,0.6851468759999999,9690.0,9000.0,0.705006206,0.39180802649999996,0.9,0.7528830313,0,1,1,1,1,1,0
6983,Stevens-Henager College,2,3674,UT,321,Accrediting Commission of Career Schools and Colleges,0.5,7,0,-2.0,0,2,3,1902,5223,17142,21.0,26.0,10.0,6.0,0.0,31,0.1539778358,0.5539303128,0.0249,29810.0,20335,13960.0,0.8029818956,0.6459918081,9500,0.7935,0.9023335440000001,9500.0,9500.0,0.882151545,0.37625011259999996,0.6666666667,0.26196553920000004,0,1,1,1,1,1,0
6984,Stevens-Henager College,2,3674,UT,270,Accrediting Commission of Career Schools and Colleges,0.8,7,0,-2.0,0,3,3,3517,5651,17233,13.0,22.0,10.0,6.0,0.0,31,0.1539778358,0.5539303128,0.0074,29810.0,20335,13960.0,0.8029818956,0.6459918081,9500,0.7486,0.9023335440000001,9500.0,9500.0,0.882151545,0.37625011259999996,0.6666666667,0.26196553920000004,0,1,1,1,1,1,0
6985,Uintah Basin Applied Technology College,1,11165,UT,470,Council on Occupational Education,0.8679,1,0,-2.0,0,1,1,6326,9744,2845,33.0,-2.0,-2.0,-2.0,0.5,31,0.4752097421316015,0.5081967213,0.0191,48748.06435154707,29681,23463.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,0
6986,Utah State University,1,3677,UT,21087,Northwest Commission on Colleges and Universities,0.7141,1,0,-2.0,0,3,4,8462,8365,5160,13.0,16.0,9.0,15.0,0.2541,23,0.5986937591,0.3185556412,0.0095,68071.0,51157,38140.0,0.6895720313,0.2525252525,7904,0.3317,0.66436865,9750.0,9108.0,0.659530721,0.3825592646,0.93387471,0.7901865009000001,0,1,1,1,1,1,0
